,inventory_id,film_id,title,length,category,special_features,rating,customer_id,customer_name,email,active,rental_id,rental_date,rental_weekday,rental_duration,rental_rate,amount
2041,2495,547,MAGIC MALLRATS,117,Children,"Trailers,Commentaries",PG,4,BARBARA JONES,BARBARA.JONES@sakilacustomer.org,1,2043,2005-June-17th,Friday,3,0.99,0.99
2042,2418,527,LOLA AGENT,85,Horror,"Trailers,Commentaries",PG,484,ROBERTO VU,ROBERTO.VU@sakilacustomer.org,1,2044,2005-June-17th,Friday,4,4.99,5.99
2043,561,122,CARRIE BUNCH,114,Horror,"Trailers,Commentaries,Behind the Scenes",PG,391,CLARENCE GAMEZ,CLARENCE.GAMEZ@sakilacustomer.org,1,2045,2005-June-17th,Friday,7,0.99,2.99
2044,872,191,CROOKED FROGMEN,143,Children,"Commentaries,Deleted Scenes,Behind the Scenes",PG-13,374,JEREMY HURTADO,JEREMY.HURTADO@sakilacustomer.org,1,2046,2005-June-17th,Friday,6,0.99,1.99
2045,2371,517,LESSON CLEOPATRA,167,Sports,"Deleted Scenes,Behind the Scenes",NC-17,201,VICKI FIELDS,VICKI.FIELDS@sakilacustomer.org,1,2047,2005-June-17th,Friday,3,0.99,1.99
2046,2055,446,HYSTERICAL GRAIL,150,Sports,"Trailers,Commentaries,Deleted Scenes",PG,454,ALEX GRESHAM,ALEX.GRESHAM@sakilacustomer.org,1,2048,2005-June-17th,Friday,5,4.99,5.99
2047,1053,234,DISTURBING SCARFACE,94,Sci-Fi,"Trailers,Behind the Scenes",R,182,RENEE LANE,RENEE.LANE@sakilacustomer.org,1,2049,2005-June-17th,Friday,6,2.99,2.99
2048,1963,428,HOMICIDE PEACH,141,Family,Commentaries,PG-13,549,NELSON CHRISTENSON,NELSON.CHRISTENSON@sakilacustomer.org,1,2050,2005-June-17th,Friday,6,2.99,2.99
2049,2366,515,LEGALLY SECRETARY,113,Children,"Trailers,Commentaries,Behind the Scenes",PG,191,JEANETTE GREENE,JEANETTE.GREENE@sakilacustomer.org,1,2051,2005-June-17th,Friday,7,4.99,4.99
2050,1686,367,GOLDMINE TYCOON,153,Sci-Fi,"Trailers,Behind the Scenes",R,172,BERNICE WILLIS,BERNICE.WILLIS@sakilacustomer.org,1,2052,2005-June-17th,Friday,6,0.99,0.99
2051,4279,931,VALENTINE VANISHING,48,Travel,"Trailers,Behind the Scenes",PG-13,521,ROLAND SOUTH,ROLAND.SOUTH@sakilacustomer.org,1,2053,2005-June-17th,Friday,7,0.99,0.99
2052,1588,348,GANDHI KWAI,86,Family,Trailers,PG-13,295,DAISY BATES,DAISY.BATES@sakilacustomer.org,1,2054,2005-June-17th,Friday,7,0.99,2.99
2053,1399,306,FEATHERS METAL,104,Games,"Trailers,Deleted Scenes",PG-13,593,RENE MCALISTER,RENE.MCALISTER@sakilacustomer.org,1,2055,2005-June-17th,Friday,3,0.99,5.99
2054,229,51,BALLOON HOMEWARD,75,Music,Deleted Scenes,NC-17,42,CAROLYN PEREZ,CAROLYN.PEREZ@sakilacustomer.org,1,2056,2005-June-17th,Friday,5,2.99,2.99
2055,2803,615,NASH CHOCOLAT,180,Animation,"Commentaries,Behind the Scenes",PG-13,190,YOLANDA WEAVER,YOLANDA.WEAVER@sakilacustomer.org,1,2057,2005-June-17th,Friday,6,2.99,4.99
2056,1324,292,EXCITEMENT EVE,51,Action,Commentaries,G,57,EVELYN MORGAN,EVELYN.MORGAN@sakilacustomer.org,1,2058,2005-June-17th,Friday,3,0.99,5.99
2057,739,162,CLUELESS BUCKET,95,Action,"Trailers,Deleted Scenes,Behind the Scenes",R,114,GRACE ELLIS,GRACE.ELLIS@sakilacustomer.org,1,2059,2005-June-17th,Friday,4,2.99,2.99
2058,1523,333,FREAKY POCUS,126,Music,"Trailers,Behind the Scenes",R,64,JUDITH COX,JUDITH.COX@sakilacustomer.org,0,2060,2005-June-17th,Friday,7,2.99,2.99
2059,4575,1000,ZORRO ARK,50,Comedy,"Trailers,Commentaries,Behind the Scenes",NC-17,108,TRACY COLE,TRACY.COLE@sakilacustomer.org,1,2061,2005-June-17th,Friday,3,4.99,8.99
2060,1749,380,GREEK EVERYONE,176,Foreign,"Trailers,Deleted Scenes",PG,55,DORIS REED,DORIS.REED@sakilacustomer.org,1,2062,2005-June-17th,Friday,7,2.99,2.99
2061,4323,941,VIDEOTAPE ARSENIC,145,Games,"Commentaries,Deleted Scenes,Behind the Scenes",NC-17,5,ELIZABETH BROWN,ELIZABETH.BROWN@sakilacustomer.org,1,2063,2005-June-17th,Friday,4,4.99,4.99
2062,1970,429,HONEY TIES,84,Sports,"Trailers,Commentaries,Deleted Scenes",R,67,KELLY TORRES,KELLY.TORRES@sakilacustomer.org,1,2064,2005-June-17th,Friday,3,0.99,3.99
2063,844,184,CORE SUIT,92,Classics,Deleted Scenes,PG-13,266,NORA HERRERA,NORA.HERRERA@sakilacustomer.org,1,2065,2005-June-17th,Friday,3,2.99,4.99
2064,2561,561,MASK PEACH,123,New,"Commentaries,Deleted Scenes",NC-17,248,CAROLINE BOWMAN,CAROLINE.BOWMAN@sakilacustomer.org,1,2066,2005-June-17th,Friday,6,2.99,3.99
2065,1711,373,GRADUATE LORD,156,Children,"Trailers,Behind the Scenes",G,297,SHERRI RHODES,SHERRI.RHODES@sakilacustomer.org,1,2067,2005-June-17th,Friday,7,2.99,2.99
2066,4252,924,UNFORGIVEN ZOOLANDER,129,Sci-Fi,"Trailers,Commentaries,Behind the Scenes",PG,387,JESSE SCHILLING,JESSE.SCHILLING@sakilacustomer.org,1,2068,2005-June-17th,Friday,7,0.99,0.99
2067,2746,602,MOURNING PURPLE,146,Sci-Fi,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",PG,551,CLAYTON BARBEE,CLAYTON.BARBEE@sakilacustomer.org,1,2069,2005-June-17th,Friday,5,0.99,4.99
2068,2609,572,METROPOLIS COMA,64,Sci-Fi,"Trailers,Commentaries,Behind the Scenes",PG-13,24,KIMBERLY LEE,KIMBERLY.LEE@sakilacustomer.org,1,2070,2005-June-17th,Friday,4,2.99,2.99
2069,2867,628,NORTHWEST POLISH,172,Sports,Trailers,PG,479,ZACHARY HITE,ZACHARY.HITE@sakilacustomer.org,1,2071,2005-June-17th,Friday,5,2.99,3.99
2070,86,17,ALONE TRIP,82,Music,"Trailers,Behind the Scenes",R,261,DEANNA BYRD,DEANNA.BYRD@sakilacustomer.org,1,2072,2005-June-17th,Friday,3,0.99,3.99
2071,3530,772,SEA VIRGIN,80,Drama,Deleted Scenes,PG,410,CURTIS IRBY,CURTIS.IRBY@sakilacustomer.org,1,2073,2005-June-17th,Friday,4,2.99,2.99
2072,71,15,ALIEN CENTER,46,Foreign,"Trailers,Commentaries,Behind the Scenes",NC-17,495,CHARLIE BESS,CHARLIE.BESS@sakilacustomer.org,1,2074,2005-June-17th,Friday,5,2.99,2.99
2073,2415,527,LOLA AGENT,85,Horror,"Trailers,Commentaries",PG,459,TOMMY COLLAZO,TOMMY.COLLAZO@sakilacustomer.org,1,2075,2005-June-17th,Friday,4,4.99,4.99
2074,2242,484,JERK PAYCHECK,172,Classics,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",NC-17,217,AGNES BISHOP,AGNES.BISHOP@sakilacustomer.org,1,2076,2005-June-17th,Friday,3,2.99,6.99
2075,4478,979,WITCHES PANIC,100,Drama,"Commentaries,Behind the Scenes",NC-17,113,CINDY FISHER,CINDY.FISHER@sakilacustomer.org,1,2077,2005-June-17th,Friday,6,4.99,4.99
2076,2021,439,HUNCHBACK IMPOSSIBLE,151,Drama,"Trailers,Deleted Scenes",PG-13,278,BILLIE HORTON,BILLIE.HORTON@sakilacustomer.org,1,2078,2005-June-17th,Friday,4,4.99,4.99
2077,3853,843,STEEL SANTA,143,Classics,"Commentaries,Deleted Scenes",NC-17,465,FLOYD GANDY,FLOYD.GANDY@sakilacustomer.org,1,2079,2005-June-17th,Friday,4,4.99,4.99
2078,1231,273,EFFECT GLADIATOR,107,Family,Commentaries,PG,476,DERRICK BOURQUE,DERRICK.BOURQUE@sakilacustomer.org,1,2080,2005-June-17th,Friday,6,0.99,0.99
2079,917,204,DALMATIONS SWEDEN,106,Drama,"Trailers,Commentaries,Deleted Scenes",PG,253,TERRY CARLSON,TERRY.CARLSON@sakilacustomer.org,1,2081,2005-June-17th,Friday,4,0.99,5.99
2080,434,96,BREAKING HOME,169,New,"Trailers,Commentaries",PG-13,254,MAXINE SILVA,MAXINE.SILVA@sakilacustomer.org,1,2082,2005-June-17th,Friday,4,2.99,2.99
2081,2423,529,LONELY ELEPHANT,67,Comedy,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",G,97,ANNIE RUSSELL,ANNIE.RUSSELL@sakilacustomer.org,1,2083,2005-June-17th,Friday,3,2.99,2.99
2082,428,95,BREAKFAST GOLDFINGER,123,New,"Trailers,Commentaries,Deleted Scenes",G,92,TINA SIMMONS,TINA.SIMMONS@sakilacustomer.org,1,2084,2005-June-17th,Friday,5,4.99,4.99
2083,2275,491,JUMPING WRATH,74,Children,"Commentaries,Behind the Scenes",NC-17,214,KRISTIN JOHNSTON,KRISTIN.JOHNSTON@sakilacustomer.org,1,2085,2005-June-17th,Friday,4,0.99,2.99
2084,898,200,CURTAIN VIDEOTAPE,133,Games,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",PG-13,326,JOSE ANDREW,JOSE.ANDREW@sakilacustomer.org,1,2086,2005-June-17th,Friday,7,0.99,0.99
2085,466,103,BUCKET BROTHERHOOD,133,Travel,"Commentaries,Deleted Scenes",PG,398,ANTONIO MEEK,ANTONIO.MEEK@sakilacustomer.org,1,2087,2005-June-17th,Friday,7,4.99,6.99
2086,506,112,CALENDAR GUNFIGHT,120,Foreign,"Trailers,Commentaries,Behind the Scenes",NC-17,310,DANIEL CABRAL,DANIEL.CABRAL@sakilacustomer.org,1,2088,2005-June-17th,Friday,4,4.99,6.99
2087,4030,878,TEEN APOLLO,74,Travel,"Trailers,Deleted Scenes,Behind the Scenes",G,156,BERTHA FERGUSON,BERTHA.FERGUSON@sakilacustomer.org,1,2089,2005-June-17th,Friday,3,4.99,9.99
2088,17,4,AFFAIR PREJUDICE,117,Horror,"Commentaries,Behind the Scenes",G,197,SUE PETERS,SUE.PETERS@sakilacustomer.org,1,2090,2005-June-17th,Friday,5,2.99,2.99
2089,4033,879,TELEGRAPH VOYAGE,148,Music,Commentaries,PG,260,CHRISTY VARGAS,CHRISTY.VARGAS@sakilacustomer.org,1,2091,2005-June-17th,Friday,3,4.99,10.99
2090,4427,968,WEREWOLF LOLA,79,Action,"Trailers,Behind the Scenes",G,556,ARMANDO GRUBER,ARMANDO.GRUBER@sakilacustomer.org,1,2092,2005-June-17th,Friday,6,4.99,6.99
2091,814,177,CONNECTICUT TRAMP,172,Sci-Fi,"Commentaries,Deleted Scenes",R,26,JESSICA HALL,JESSICA.HALL@sakilacustomer.org,1,2093,2005-June-17th,Friday,4,4.99,9.99
2092,2205,477,JAWBREAKER BROOKLYN,118,Music,"Trailers,Behind the Scenes",PG,308,THOMAS GRIGSBY,THOMAS.GRIGSBY@sakilacustomer.org,1,2094,2005-June-17th,Friday,5,0.99,0.99
2093,1907,415,HIGH ENCINO,84,Horror,"Trailers,Commentaries,Behind the Scenes",R,8,SUSAN WILSON,SUSAN.WILSON@sakilacustomer.org,1,2095,2005-June-17th,Friday,3,2.99,5.99
2094,1069,239,DOGMA FAMILY,122,Animation,Commentaries,G,431,JOEL FRANCISCO,JOEL.FRANCISCO@sakilacustomer.org,1,2096,2005-June-17th,Friday,5,4.99,4.99
2095,569,123,CASABLANCA SUPER,85,Travel,"Trailers,Deleted Scenes,Behind the Scenes",G,439,ALEXANDER FENNELL,ALEXANDER.FENNELL@sakilacustomer.org,1,2097,2005-June-17th,Friday,6,4.99,4.99
2096,3951,862,SUMMER SCARFACE,53,Classics,"Deleted Scenes,Behind the Scenes",G,274,NAOMI JENNINGS,NAOMI.JENNINGS@sakilacustomer.org,1,2098,2005-June-17th,Friday,5,0.99,0.99
2097,3660,800,SINNERS ATLANTIS,126,Horror,"Trailers,Commentaries,Deleted Scenes",PG-13,146,JAMIE RICE,JAMIE.RICE@sakilacustomer.org,1,2099,2005-June-17th,Friday,7,2.99,2.99
2098,2267,489,JUGGLER HARDLY,54,Animation,"Trailers,Commentaries",PG-13,387,JESSE SCHILLING,JESSE.SCHILLING@sakilacustomer.org,1,2100,2005-June-17th,Friday,4,0.99,0.99
2099,2137,462,INSIDER ARIZONA,78,Music,Commentaries,NC-17,581,VIRGIL WOFFORD,VIRGIL.WOFFORD@sakilacustomer.org,1,2101,2005-June-17th,Friday,5,2.99,2.99
2100,2316,503,KRAMER CHOCOLATE,171,Sports,Trailers,R,486,GLEN TALBERT,GLEN.TALBERT@sakilacustomer.org,1,2102,2005-June-17th,Friday,3,2.99,5.99
2101,1469,321,FLASH WARS,123,New,"Trailers,Commentaries,Behind the Scenes",NC-17,456,RONNIE RICKETTS,RONNIE.RICKETTS@sakilacustomer.org,1,2103,2005-June-17th,Friday,3,4.99,5.99
2102,3084,678,PICKUP DRIVING,77,Sports,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",G,136,ANITA MORALES,ANITA.MORALES@sakilacustomer.org,1,2104,2005-June-17th,Friday,3,2.99,2.99
2103,4090,891,TIMBERLAND SKY,69,Classics,Commentaries,G,57,EVELYN MORGAN,EVELYN.MORGAN@sakilacustomer.org,1,2105,2005-June-17th,Friday,3,0.99,0.99
2104,643,139,CHASING FIGHT,114,Family,"Trailers,Commentaries",PG,66,JANICE WARD,JANICE.WARD@sakilacustomer.org,1,2106,2005-June-17th,Friday,7,4.99,4.99
2105,1270,281,ENCINO ELF,143,Games,"Trailers,Behind the Scenes",G,104,RITA GRAHAM,RITA.GRAHAM@sakilacustomer.org,1,2107,2005-June-17th,Friday,6,0.99,0.99
2106,1395,305,FATAL HAUNTED,91,New,"Trailers,Behind the Scenes",PG,503,ANGEL BARCLAY,ANGEL.BARCLAY@sakilacustomer.org,1,2108,2005-June-17th,Friday,6,2.99,4.99
2107,2292,498,KILLER INNOCENT,161,Family,"Trailers,Commentaries,Deleted Scenes",R,493,BRENT HARKINS,BRENT.HARKINS@sakilacustomer.org,1,2109,2005-June-17th,Friday,7,2.99,3.99
2108,3592,785,SHAWSHANK BUBBLE,80,Travel,"Commentaries,Deleted Scenes",PG,163,CATHY SPENCER,CATHY.SPENCER@sakilacustomer.org,1,2110,2005-June-17th,Friday,6,4.99,7.99
2109,2108,457,INDEPENDENCE HOTEL,157,Documentary,"Trailers,Behind the Scenes",NC-17,76,IRENE PRICE,IRENE.PRICE@sakilacustomer.org,1,2111,2005-June-17th,Friday,5,0.99,0.99
2110,1629,356,GIANT TROOPERS,102,Children,"Trailers,Commentaries",R,18,CAROL GARCIA,CAROL.GARCIA@sakilacustomer.org,1,2112,2005-June-17th,Friday,5,2.99,5.99
2111,1509,330,FORRESTER COMANCHEROS,112,Animation,"Trailers,Behind the Scenes",NC-17,406,NATHAN RUNYON,NATHAN.RUNYON@sakilacustomer.org,0,2113,2005-June-17th,Friday,7,4.99,4.99
2112,3541,774,SEARCHERS WAIT,182,Comedy,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",NC-17,358,SAMUEL MARLOW,SAMUEL.MARLOW@sakilacustomer.org,1,2114,2005-June-17th,Friday,3,2.99,5.99
2113,3448,756,SADDLE ANTITRUST,80,Comedy,"Trailers,Deleted Scenes",PG-13,270,LEAH CURTIS,LEAH.CURTIS@sakilacustomer.org,1,2115,2005-June-17th,Friday,7,2.99,3.99
2114,2373,518,LIAISONS SWEET,140,Travel,"Commentaries,Behind the Scenes",PG,24,KIMBERLY LEE,KIMBERLY.LEE@sakilacustomer.org,1,2116,2005-June-17th,Friday,5,4.99,4.99
2115,2,1,ACADEMY DINOSAUR,86,Documentary,"Deleted Scenes,Behind the Scenes",PG,170,BEATRICE ARNOLD,BEATRICE.ARNOLD@sakilacustomer.org,1,2117,2005-June-17th,Friday,6,0.99,0.99
2116,1261,280,EMPIRE MALKOVICH,177,Children,Deleted Scenes,G,103,GLADYS HAMILTON,GLADYS.HAMILTON@sakilacustomer.org,1,2118,2005-June-17th,Friday,7,0.99,0.99
2117,2104,456,INCH JET,167,Animation,Deleted Scenes,NC-17,561,IAN STILL,IAN.STILL@sakilacustomer.org,1,2119,2005-June-17th,Friday,6,4.99,4.99
2118,1498,328,FOREVER CANDIDATE,131,Children,"Commentaries,Deleted Scenes,Behind the Scenes",NC-17,182,RENEE LANE,RENEE.LANE@sakilacustomer.org,1,2120,2005-June-17th,Friday,7,2.99,5.99
2119,141,28,ANTHEM LUKE,91,Comedy,"Deleted Scenes,Behind the Scenes",PG-13,467,ALVIN DELOACH,ALVIN.DELOACH@sakilacustomer.org,1,2121,2005-June-17th,Friday,5,4.99,4.99
2120,2932,644,OSCAR GOLD,115,Animation,Behind the Scenes,PG,245,COURTNEY DAY,COURTNEY.DAY@sakilacustomer.org,1,2122,2005-June-17th,Friday,7,2.99,2.99
2121,2497,548,MAGNIFICENT CHITTY,53,Classics,"Commentaries,Deleted Scenes",R,545,JULIO NOLAND,JULIO.NOLAND@sakilacustomer.org,1,2123,2005-June-17th,Friday,3,2.99,2.99
2122,1273,282,ENCOUNTERS CURTAIN,92,Drama,Trailers,NC-17,178,MARION SNYDER,MARION.SNYDER@sakilacustomer.org,1,2124,2005-June-17th,Friday,5,0.99,1.99
2123,4303,937,VARSITY TRIP,85,New,"Commentaries,Deleted Scenes",NC-17,473,JORGE OLIVARES,JORGE.OLIVARES@sakilacustomer.org,1,2125,2005-June-17th,Friday,7,2.99,2.99
2124,4276,930,VACATION BOONDOCK,145,Sci-Fi,Commentaries,R,263,HILDA HOPKINS,HILDA.HOPKINS@sakilacustomer.org,1,2126,2005-June-17th,Friday,4,2.99,8.99
2125,3757,822,SOUP WISDOM,169,Family,Behind the Scenes,R,187,BRITTANY RILEY,BRITTANY.RILEY@sakilacustomer.org,1,2127,2005-June-17th,Friday,6,0.99,0.99
2126,352,78,BLACKOUT PRIVATE,85,Animation,"Trailers,Deleted Scenes",PG,2,PATRICIA JOHNSON,PATRICIA.JOHNSON@sakilacustomer.org,1,2128,2005-June-17th,Friday,7,2.99,2.99
2127,1930,418,HOBBIT ALIEN,157,Drama,Commentaries,PG-13,249,DORA MEDINA,DORA.MEDINA@sakilacustomer.org,1,2129,2005-June-17th,Friday,5,0.99,1.99
2128,1369,301,FAMILY SWEET,155,Horror,Trailers,R,413,MARVIN YEE,MARVIN.YEE@sakilacustomer.org,1,2130,2005-June-17th,Friday,4,0.99,5.99
2129,4424,967,WEEKEND PERSONAL,134,Sci-Fi,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",R,85,ANNE POWELL,ANNE.POWELL@sakilacustomer.org,1,2131,2005-June-17th,Friday,5,2.99,5.99
2130,2636,578,MILLION ACE,142,Classics,Deleted Scenes,PG-13,186,HOLLY FOX,HOLLY.FOX@sakilacustomer.org,1,2132,2005-June-17th,Friday,4,4.99,4.99
2131,932,206,DANCING FEVER,144,Documentary,"Commentaries,Behind the Scenes",G,268,NINA SOTO,NINA.SOTO@sakilacustomer.org,1,2133,2005-June-17th,Friday,6,0.99,0.99
2132,1699,370,GORGEOUS BINGO,108,Children,"Deleted Scenes,Behind the Scenes",R,378,EUGENE CULPEPPER,EUGENE.CULPEPPER@sakilacustomer.org,1,2134,2005-June-17th,Friday,4,2.99,7.99
2133,4091,891,TIMBERLAND SKY,69,Classics,Commentaries,G,39,DEBRA NELSON,DEBRA.NELSON@sakilacustomer.org,1,2135,2005-June-17th,Friday,3,0.99,0.99
2134,2651,581,MINORITY KISS,59,Music,Trailers,G,20,SHARON ROBINSON,SHARON.ROBINSON@sakilacustomer.org,1,2136,2005-June-17th,Friday,4,0.99,3.99
2135,1158,255,DRIVING POLISH,175,Music,"Trailers,Deleted Scenes",NC-17,581,VIRGIL WOFFORD,VIRGIL.WOFFORD@sakilacustomer.org,1,2137,2005-June-17th,Friday,6,4.99,4.99
2136,512,114,CAMELOT VACATION,61,Sci-Fi,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",NC-17,254,MAXINE SILVA,MAXINE.SILVA@sakilacustomer.org,1,2138,2005-June-17th,Friday,3,0.99,2.99
2137,807,175,CONFUSED CANDLES,122,Family,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",PG-13,236,MARCIA DEAN,MARCIA.DEAN@sakilacustomer.org,1,2139,2005-June-17th,Friday,3,2.99,8.99
2138,2395,523,LIGHTS DEER,174,Classics,Commentaries,R,56,GLORIA COOK,GLORIA.COOK@sakilacustomer.org,1,2140,2005-June-17th,Friday,7,0.99,0.99
2139,2176,470,ISHTAR ROCKETEER,79,Animation,"Trailers,Commentaries,Deleted Scenes",R,86,JACQUELINE LONG,JACQUELINE.LONG@sakilacustomer.org,1,2141,2005-June-17th,Friday,4,4.99,4.99
2140,1787,388,GUNFIGHT MOON,70,Comedy,"Deleted Scenes,Behind the Scenes",NC-17,253,TERRY CARLSON,TERRY.CARLSON@sakilacustomer.org,1,2142,2005-June-17th,Friday,5,0.99,4.99
2141,1257,278,ELF MURDER,155,Music,"Trailers,Commentaries,Behind the Scenes",NC-17,507,EDGAR RHOADS,EDGAR.RHOADS@sakilacustomer.org,1,2143,2005-June-17th,Friday,4,4.99,4.99
2142,3303,727,RESURRECTION SILVERADO,117,Family,"Trailers,Deleted Scenes",PG,46,CATHERINE CAMPBELL,CATHERINE.CAMPBELL@sakilacustomer.org,1,2144,2005-June-17th,Friday,6,0.99,0.99
2143,238,54,BANGER PINOCCHIO,113,Music,"Trailers,Commentaries,Deleted Scenes",R,388,CRAIG MORRELL,CRAIG.MORRELL@sakilacustomer.org,1,2145,2005-June-17th,Friday,5,0.99,0.99
2144,326,73,BINGO TALENTED,150,Sci-Fi,"Trailers,Commentaries",PG-13,456,RONNIE RICKETTS,RONNIE.RICKETTS@sakilacustomer.org,1,2146,2005-June-17th,Friday,5,2.99,6.99
2145,2752,603,MOVIE SHAKESPEARE,53,Family,"Commentaries,Deleted Scenes,Behind the Scenes",PG,279,DIANNE SHELTON,DIANNE.SHELTON@sakilacustomer.org,1,2147,2005-June-17th,Friday,6,4.99,4.99
2146,315,70,BIKINI BORROWERS,142,Animation,"Commentaries,Deleted Scenes",NC-17,338,DENNIS GILMAN,DENNIS.GILMAN@sakilacustomer.org,1,2148,2005-June-17th,Friday,7,4.99,6.99
2147,3365,738,ROCKETEER MOTHER,178,Foreign,"Deleted Scenes,Behind the Scenes",PG-13,333,ANDREW PURDY,ANDREW.PURDY@sakilacustomer.org,1,2149,2005-June-17th,Friday,3,0.99,6.99
2148,1910,415,HIGH ENCINO,84,Horror,"Trailers,Commentaries,Behind the Scenes",R,406,NATHAN RUNYON,NATHAN.RUNYON@sakilacustomer.org,0,2150,2005-June-17th,Friday,3,2.99,3.99
2149,407,90,BOULEVARD MOB,63,New,Trailers,R,329,FRANK WAGGONER,FRANK.WAGGONER@sakilacustomer.org,1,2151,2005-June-17th,Friday,3,0.99,0.99
2150,2665,585,MOB DUFFEL,105,Drama,Trailers,G,307,JOSEPH JOY,JOSEPH.JOY@sakilacustomer.org,1,2152,2005-June-17th,Friday,4,0.99,2.99
2151,2440,532,LOSER HUSTLER,80,Sports,"Deleted Scenes,Behind the Scenes",PG,357,KEITH RICO,KEITH.RICO@sakilacustomer.org,1,2153,2005-June-17th,Friday,5,4.99,6.99
2152,1655,361,GLEAMING JAWBREAKER,89,Sports,"Trailers,Commentaries",NC-17,30,MELISSA KING,MELISSA.KING@sakilacustomer.org,1,2154,2005-June-17th,Friday,5,2.99,4.99
2153,3640,795,SIEGE MADRE,111,Family,"Trailers,Deleted Scenes",R,227,COLLEEN BURTON,COLLEEN.BURTON@sakilacustomer.org,1,2155,2005-June-17th,Friday,7,0.99,1.99
2154,623,135,CHANCE RESURRECTION,70,Sports,"Commentaries,Deleted Scenes,Behind the Scenes",R,237,TANYA GILBERT,TANYA.GILBERT@sakilacustomer.org,1,2156,2005-June-17th,Friday,3,2.99,4.99
2155,1619,353,GENTLEMEN STAGE,125,Foreign,"Commentaries,Deleted Scenes",NC-17,201,VICKI FIELDS,VICKI.FIELDS@sakilacustomer.org,1,2157,2005-June-17th,Friday,6,2.99,3.99
2156,243,55,BARBARELLA STREETCAR,65,Sci-Fi,Behind the Scenes,G,530,DARRYL ASHCRAFT,DARRYL.ASHCRAFT@sakilacustomer.org,1,2158,2005-June-17th,Friday,6,2.99,2.99
2157,3095,680,PINOCCHIO SIMON,103,Comedy,"Commentaries,Behind the Scenes",PG,465,FLOYD GANDY,FLOYD.GANDY@sakilacustomer.org,1,2159,2005-June-17th,Friday,4,4.99,8.99
2158,1644,358,GILMORE BOILED,163,Classics,"Trailers,Behind the Scenes",R,32,AMY LOPEZ,AMY.LOPEZ@sakilacustomer.org,1,2160,2005-June-17th,Friday,5,0.99,0.99
2159,3149,691,POSEIDON FOREVER,159,Sports,Commentaries,PG-13,75,TAMMY SANDERS,TAMMY.SANDERS@sakilacustomer.org,1,2161,2005-June-17th,Friday,6,4.99,7.99
2160,1790,389,GUNFIGHTER MUSSOLINI,127,Sports,"Trailers,Commentaries",PG-13,277,OLGA JIMENEZ,OLGA.JIMENEZ@sakilacustomer.org,1,2162,2005-June-17th,Friday,3,2.99,3.99
2161,2600,571,METAL ARMAGEDDON,161,Documentary,"Trailers,Commentaries,Deleted Scenes",PG-13,130,CHARLOTTE HUNTER,CHARLOTTE.HUNTER@sakilacustomer.org,1,2163,2005-June-17th,Friday,6,2.99,2.99
2162,3442,755,SABRINA MIDNIGHT,99,Children,"Trailers,Behind the Scenes",PG,227,COLLEEN BURTON,COLLEEN.BURTON@sakilacustomer.org,1,2164,2005-June-17th,Friday,5,4.99,6.99
2163,2392,522,LIFE TWISTED,137,Comedy,"Commentaries,Deleted Scenes",NC-17,471,DEAN SAUER,DEAN.SAUER@sakilacustomer.org,1,2165,2005-June-17th,Friday,4,2.99,2.99
2164,4343,946,VIRTUAL SPOILERS,144,Family,"Commentaries,Deleted Scenes",NC-17,305,RICHARD MCCRARY,RICHARD.MCCRARY@sakilacustomer.org,1,2166,2005-June-17th,Friday,3,4.99,11.99
2165,3796,831,SPIRITED CASUALTIES,138,Sci-Fi,"Commentaries,Behind the Scenes",PG-13,307,JOSEPH JOY,JOSEPH.JOY@sakilacustomer.org,1,2167,2005-June-17th,Friday,5,0.99,0.99
2166,802,174,CONFIDENTIAL INTERVIEW,180,Music,Commentaries,NC-17,308,THOMAS GRIGSBY,THOMAS.GRIGSBY@sakilacustomer.org,1,2168,2005-June-17th,Friday,6,4.99,4.99
2167,785,172,CONEHEADS SMOOCHY,112,Drama,"Deleted Scenes,Behind the Scenes",NC-17,120,SYLVIA ORTIZ,SYLVIA.ORTIZ@sakilacustomer.org,1,2169,2005-June-17th,Friday,7,4.99,4.99
2168,3989,869,SUSPECTS QUILLS,47,Action,Trailers,PG,42,CAROLYN PEREZ,CAROLYN.PEREZ@sakilacustomer.org,1,2170,2005-June-17th,Friday,4,2.99,3.99
2169,1768,383,GROOVE FICTION,111,Sports,Behind the Scenes,NC-17,147,JOANNE ROBERTSON,JOANNE.ROBERTSON@sakilacustomer.org,1,2171,2005-June-18th,Saturday,6,0.99,0.99
2170,2912,640,OPUS ICE,102,Foreign,"Commentaries,Deleted Scenes",R,457,BILL GAVIN,BILL.GAVIN@sakilacustomer.org,1,2172,2005-June-18th,Saturday,5,4.99,7.99
2171,995,222,DESERT POSEIDON,64,Horror,"Trailers,Behind the Scenes",R,65,ROSE HOWARD,ROSE.HOWARD@sakilacustomer.org,1,2173,2005-June-18th,Saturday,4,4.99,7.99
